order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
9153,3037,296,1,1291.69,10,1162.52
9154,3037,35,9,623.26,5,5328.87
9155,3038,209,5,801.49,0,4007.45
9156,3038,219,10,1223.77,20,9790.16
9157,3038,62,8,1072.99,20,6867.14
9158,3038,367,3,602.38,10,1626.43
9159,3038,333,7,260.98,5,1735.52
9160,3039,321,5,149.0,10,670.5
9161,3039,322,9,1169.84,20,8422.85
9162,3040,13,6,648.05,10,3499.47
9163,3040,498,4,498.2,20,1594.24
9164,3040,327,6,1055.38,5,6015.67
9165,3040,299,5,1169.65,10,5263.43
9166,3041,252,3,123.17,5,351.03
9167,3041,398,2,1458.14,10,2624.65
9168,3041,140,7,137.47,20,769.83
9169,3042,19,2,1014.29,20,1622.86
9170,3043,443,4,1361.83,10,4902.59
9171,3043,301,9,152.86,5,1306.95
9172,3044,389,3,1615.81,0,4847.43
9173,3044,231,7,164.72,5,1095.39
9174,3045,114,6,1230.68,20,5907.26
9175,3045,491,5,155.59,0,777.95
9176,3045,41,4,1675.16,5,6365.61
9177,3045,307,7,410.13,15,2440.27
9178,3045,285,4,1677.42,10,6038.71
9179,3046,261,6,1900.12,20,9120.58
9180,3046,240,6,412.68,0,2476.08
9181,3046,415,9,1974.19,5,16879.32
9182,3047,426,10,518.6,10,4667.4
9183,3047,37,10,1017.66,0,10176.6
9184,3048,314,7,441.08,10,2778.8
9185,3048,57,8,286.07,20,1830.85
9186,3048,140,9,137.47,20,989.78
9187,3049,399,9,322.23,5,2755.07
9188,3049,18,3,323.72,15,825.49
9189,3050,410,1,1678.97,5,1595.02
9190,3050,46,10,1557.13,15,13235.61
9191,3050,111,9,766.36,10,6207.52
9192,3050,8,5,1958.73,5,9303.97
9193,3050,322,2,1169.84,20,1871.74
9194,3051,80,4,606.39,10,2183.0
9195,3051,221,1,586.09,0,586.09
9196,3051,369,6,1191.23,0,7147.38
9197,3051,225,3,1638.29,0,4914.87
9198,3051,117,1,117.86,5,111.97
9199,3052,95,10,876.51,20,7012.08
9200,3052,426,4,518.6,10,1866.96
9201,3053,460,9,1679.81,20,12094.63
9202,3053,396,4,689.27,5,2619.23
9203,3053,21,1,568.28,0,568.28
9204,3053,17,3,1889.41,10,5101.41
9205,3053,338,6,854.29,10,4613.17
9206,3054,218,1,1107.76,5,1052.37
9207,3055,44,9,1255.5,20,9039.6
9208,3055,331,5,479.93,5,2279.67
9209,3056,73,2,1979.95,0,3959.9
9210,3056,182,7,1197.65,20,6706.84
9211,3056,143,5,1085.6,15,4613.8
9212,3056,32,2,1392.28,5,2645.33
9213,3056,253,6,484.47,15,2470.8
9214,3057,78,7,905.81,15,5389.57
9215,3057,416,1,1307.03,20,1045.62
9216,3057,250,7,949.62,0,6647.34
9217,3057,138,8,1878.35,5,14275.46
9218,3057,397,8,901.83,5,6853.91
9219,3058,134,9,1612.67,0,14514.03
9220,3058,470,8,1427.34,20,9134.98
9221,3058,176,4,1289.96,15,4385.86
9222,3059,467,2,486.8,15,827.56
9223,3059,302,2,303.69,10,546.64
9224,3059,395,1,890.1,0,890.1
9225,3059,294,1,1250.57,5,1188.04
9226,3060,456,10,1257.34,20,10058.72
9227,3060,210,8,954.61,15,6491.35
9228,3061,279,2,326.03,20,521.65
9229,3062,410,4,1678.97,10,6044.29
9230,3063,225,8,1638.29,5,12451.0
9231,3063,423,6,1390.22,5,7924.25
9232,3063,317,4,192.47,0,769.88
9233,3063,465,3,1963.77,5,5596.74
9234,3063,148,9,447.49,5,3826.04
9235,3064,95,4,876.51,15,2980.13
9236,3064,421,6,1702.42,10,9193.07
9237,3064,411,1,579.91,0,579.91
9238,3065,15,10,1288.98,0,12889.8
9239,3065,127,1,1406.82,5,1336.48
9240,3065,292,5,1959.37,10,8817.16
9241,3066,167,1,1773.29,5,1684.63
9242,3066,135,8,1605.07,15,10914.48
9243,3067,300,3,1538.52,20,3692.45
9244,3067,353,4,1282.68,0,5130.72
9245,3068,469,7,1780.99,0,12466.93
9246,3068,102,3,535.23,15,1364.84
9247,3069,83,9,168.46,10,1364.53
9248,3069,386,2,1837.39,10,3307.3
9249,3069,143,4,1085.6,0,4342.4
9250,3069,136,5,1543.78,15,6561.06
9251,3069,401,8,1621.16,0,12969.28
9252,3070,376,1,617.32,20,493.86
9253,3070,218,3,1107.76,20,2658.62
9254,3071,152,2,962.85,15,1636.85
9255,3071,103,9,525.66,15,4021.3
9256,3071,487,3,589.34,5,1679.62
9257,3071,8,2,1958.73,15,3329.84
9258,3071,275,2,777.94,20,1244.7
9259,3072,132,2,1516.96,20,2427.14
9260,3072,59,8,1886.68,0,15093.44
9261,3072,11,6,740.54,15,3776.75
9262,3072,85,1,955.5,15,812.17
9263,3073,36,9,1446.58,0,13019.22
9264,3073,170,2,1497.17,10,2694.91
9265,3074,235,10,1717.55,5,16316.72
9266,3075,22,1,146.76,15,124.75
9267,3075,389,5,1615.81,10,7271.14
9268,3075,384,1,1758.34,5,1670.42
9269,3075,499,4,1031.1,20,3299.52
9270,3075,194,5,631.85,20,2527.4
9271,3076,160,10,1923.61,0,19236.1
9272,3076,488,8,1453.55,15,9884.14
9273,3076,307,10,410.13,5,3896.24
9274,3076,248,7,1854.72,20,10386.43
9275,3077,464,2,1929.7,15,3280.49
9276,3077,214,10,1158.24,0,11582.4
9277,3078,275,3,777.94,5,2217.13
9278,3079,96,1,1916.16,10,1724.54
9279,3079,202,6,1120.44,0,6722.64
9280,3079,492,8,747.92,0,5983.36
9281,3079,268,10,1495.39,20,11963.12
9282,3080,385,1,318.7,0,318.7
9283,3081,160,4,1923.61,20,6155.55
9284,3081,27,4,842.69,10,3033.68
9285,3081,465,7,1963.77,0,13746.39
9286,3082,37,8,1017.66,0,8141.28
9287,3082,258,6,1814.62,15,9254.56
9288,3082,361,2,171.53,20,274.45
9289,3082,318,9,167.04,20,1202.69
9290,3082,55,10,1170.5,15,9949.25
9291,3083,351,9,1151.03,10,9323.34
9292,3083,208,7,604.73,5,4021.45
9293,3084,83,5,168.46,5,800.19
9294,3084,14,9,473.49,5,4048.34
9295,3084,53,8,689.48,10,4964.26
9296,3085,203,4,651.18,15,2214.01
9297,3086,442,5,1798.68,10,8094.06
9298,3086,438,8,1206.96,20,7724.54
9299,3086,62,8,1072.99,5,8154.72
9300,3086,123,1,169.62,5,161.14
9301,3087,41,6,1675.16,20,8040.77
9302,3087,442,9,1798.68,15,13759.9
9303,3087,403,9,153.47,5,1312.17
9304,3087,480,8,120.91,20,773.82
9305,3087,272,4,1140.6,0,4562.4
9306,3088,268,9,1495.39,20,10766.81
9307,3088,359,2,285.11,5,541.71
9308,3088,252,8,123.17,0,985.36
9309,3088,314,8,441.08,10,3175.78
9310,3089,260,5,437.01,5,2075.8
9311,3090,403,5,153.47,10,690.62
9312,3090,322,1,1169.84,10,1052.86
9313,3091,382,5,349.54,15,1485.55
9314,3091,125,7,260.04,20,1456.22
9315,3091,406,6,320.6,20,1538.88
9316,3091,218,5,1107.76,15,4707.98
9317,3091,269,2,1791.61,20,2866.58
9318,3092,194,2,631.85,10,1137.33
9319,3093,109,1,620.99,20,496.79
9320,3093,293,8,1009.47,20,6460.61
9321,3093,88,4,1410.94,20,4515.01
9322,3093,443,2,1361.83,5,2587.48
9323,3093,446,8,291.58,10,2099.38
9324,3094,205,1,1627.61,5,1546.23
9325,3095,422,5,1677.38,15,7128.87
9326,3095,142,2,235.4,20,376.64
9327,3095,51,7,1600.55,20,8963.08
9328,3095,108,5,1686.43,20,6745.72
9329,3096,231,9,164.72,20,1185.98
9330,3096,44,2,1255.5,15,2134.35
9331,3096,449,10,811.99,15,6901.91
9332,3097,227,3,601.2,15,1533.06
9333,3098,447,10,1575.49,5,14967.15
9334,3098,141,1,1089.01,15,925.66
9335,3098,152,4,962.85,10,3466.26
9336,3098,105,2,330.06,15,561.1
9337,3099,374,9,391.61,0,3524.49
9338,3099,437,8,1822.84,10,13124.45
9339,3100,431,9,1905.44,0,17148.96
9340,3101,109,5,620.99,5,2949.7
9341,3101,130,6,627.42,10,3388.07
9342,3101,463,6,1232.98,10,6658.09
9343,3101,82,4,1419.84,5,5395.39
9344,3101,381,5,854.36,0,4271.8
9345,3102,161,9,336.53,10,2725.89
9346,3102,190,9,1601.79,0,14416.11
9347,3102,246,6,1966.08,10,10616.83
9348,3102,355,8,1801.77,15,12252.04
9349,3103,355,2,1801.77,10,3243.19
9350,3103,27,8,842.69,15,5730.29
9351,3104,75,9,1908.57,20,13741.7
9352,3104,402,8,1286.55,10,9263.16
9353,3104,118,10,1880.58,10,16925.22
9354,3104,231,7,164.72,5,1095.39
9355,3104,267,1,263.17,15,223.69
9356,3105,452,2,1934.16,20,3094.66
9357,3105,253,4,484.47,20,1550.3
9358,3106,167,5,1773.29,15,7536.48
9359,3106,60,6,85.07,20,408.34
9360,3107,331,9,479.93,5,4103.4
9361,3107,304,4,85.29,10,307.04
9362,3107,320,8,23.47,20,150.21
9363,3108,300,8,1538.52,20,9846.53
9364,3108,118,8,1880.58,15,12787.94
9365,3108,245,1,949.55,15,807.12
9366,3108,169,10,842.98,0,8429.8
9367,3108,186,2,1555.86,5,2956.13
9368,3109,30,5,442.11,20,1768.44
9369,3110,428,6,1084.4,15,5530.44
9370,3110,441,10,923.9,20,7391.2
9371,3110,44,10,1255.5,10,11299.5
9372,3110,293,2,1009.47,10,1817.05
9373,3110,331,1,479.93,0,479.93
9374,3111,424,2,1074.36,0,2148.72
9375,3111,423,3,1390.22,0,4170.66
9376,3111,419,5,642.36,0,3211.8
9377,3112,300,5,1538.52,0,7692.6
9378,3112,322,3,1169.84,5,3334.04
9379,3112,161,8,336.53,15,2288.4
9380,3113,353,10,1282.68,15,10902.78
9381,3113,83,6,168.46,5,960.22
9382,3113,78,7,905.81,15,5389.57
9383,3113,27,10,842.69,0,8426.9
9384,3114,375,7,1516.85,15,9025.26
9385,3114,454,9,1680.29,10,13610.35
9386,3114,257,5,1269.32,5,6029.27
9387,3114,247,8,663.61,20,4247.1
9388,3115,82,9,1419.84,0,12778.56
9389,3115,372,8,1807.78,10,13016.02
9390,3115,297,3,899.33,0,2697.99
9391,3115,380,1,1114.47,15,947.3
9392,3116,104,1,1161.65,20,929.32
9393,3117,310,6,576.89,20,2769.07
9394,3117,121,1,773.12,20,618.5
9395,3117,327,6,1055.38,10,5699.05
9396,3117,104,8,1161.65,20,7434.56
9397,3118,220,9,578.51,0,5206.59
9398,3118,81,8,1196.09,20,7654.98
9399,3119,274,1,489.89,20,391.91
9400,3119,494,5,1111.82,10,5003.19
9401,3119,101,10,1832.07,0,18320.7
9402,3119,277,2,1137.57,10,2047.63
9403,3119,390,3,18.87,10,50.95
9404,3120,164,3,5.24,0,15.72
9405,3120,466,3,995.91,20,2390.18
9406,3120,335,10,727.32,5,6909.54
9407,3120,374,10,391.61,20,3132.88
9408,3121,350,1,404.35,20,323.48
9409,3121,458,9,1862.19,5,15921.72
9410,3121,131,8,583.3,20,3733.12
9411,3121,491,10,155.59,5,1478.11
9412,3122,335,9,727.32,5,6218.59
9413,3123,290,7,1651.41,0,11559.87
9414,3124,497,5,96.39,0,481.95
9415,3124,356,3,326.62,5,930.87
9416,3124,209,3,801.49,10,2164.02
9417,3124,247,9,663.61,0,5972.49
9418,3124,383,6,894.66,15,4562.77
9419,3125,309,5,793.8,5,3770.55
9420,3125,121,5,773.12,20,3092.48
9421,3125,163,10,487.37,5,4630.01
9422,3125,439,4,270.73,15,920.48
9423,3125,255,8,19.73,20,126.27
9424,3126,91,3,343.2,10,926.64
9425,3126,449,9,811.99,10,6577.12
9426,3126,403,3,153.47,15,391.35
9427,3127,214,9,1158.24,15,8860.54
9428,3127,227,1,601.2,20,480.96
9429,3127,184,2,1661.03,15,2823.75
9430,3127,71,6,973.3,15,4963.83
9431,3128,480,3,120.91,20,290.18
9432,3128,163,3,487.37,20,1169.69
9433,3129,460,7,1679.81,10,10582.8
9434,3129,62,7,1072.99,20,6008.74
9435,3129,416,8,1307.03,15,8887.8
9436,3130,172,2,939.62,5,1785.28
9437,3130,204,8,1360.89,10,9798.41
9438,3130,407,10,1788.45,20,14307.6
9439,3130,275,2,777.94,0,1555.88
9440,3130,266,8,1243.88,15,8458.38
9441,3131,143,5,1085.6,5,5156.6
9442,3131,467,9,486.8,0,4381.2
9443,3132,160,4,1923.61,0,7694.44
9444,3132,164,10,5.24,15,44.54
9445,3132,229,10,1429.25,5,13577.88
9446,3132,457,8,157.88,15,1073.58
9447,3133,141,6,1089.01,10,5880.65
9448,3133,61,8,1578.88,0,12631.04
9449,3133,221,3,586.09,5,1670.36
9450,3133,169,9,842.98,10,6828.14
9451,3134,410,5,1678.97,5,7975.11
9452,3134,500,3,960.63,5,2737.8
9453,3135,83,8,168.46,0,1347.68
9454,3135,388,1,434.0,15,368.9
9455,3136,369,7,1191.23,5,7921.68
9456,3136,41,7,1675.16,0,11726.12
9457,3136,229,8,1429.25,10,10290.6
9458,3136,206,9,1459.68,0,13137.12
9459,3137,99,9,687.18,0,6184.62
9460,3137,248,9,1854.72,0,16692.48
9461,3137,423,4,1390.22,0,5560.88
9462,3137,392,1,1208.74,10,1087.87
9463,3137,495,6,600.53,0,3603.18
9464,3138,341,9,831.82,20,5989.1
9465,3138,302,8,303.69,20,1943.62
9466,3138,276,7,1707.29,5,11353.48
9467,3139,190,5,1601.79,15,6807.61
9468,3139,267,3,263.17,10,710.56
9469,3139,309,7,793.8,10,5000.94
9470,3139,163,4,487.37,5,1852.01
9471,3140,307,5,410.13,20,1640.52
9472,3140,317,9,192.47,10,1559.01
9473,3141,333,4,260.98,5,991.72
9474,3142,300,3,1538.52,0,4615.56
9475,3142,57,10,286.07,15,2431.59
9476,3142,432,9,1877.27,10,15205.89
9477,3142,441,4,923.9,0,3695.6
9478,3142,482,5,1278.54,10,5753.43
9479,3143,295,9,1054.79,15,8069.14
9480,3143,260,3,437.01,5,1245.48
9481,3143,198,10,261.49,0,2614.9
9482,3144,320,5,23.47,15,99.75
9483,3145,207,9,1275.81,5,10908.18
9484,3145,321,10,149.0,10,1341.0
9485,3145,405,3,1992.06,15,5079.75
9486,3145,428,3,1084.4,5,3090.54
9487,3146,435,3,378.01,10,1020.63
9488,3147,68,1,1003.38,0,1003.38
9489,3147,286,2,1063.82,15,1808.49
9490,3147,186,4,1555.86,5,5912.27
9491,3147,343,6,1011.78,10,5463.61
9492,3147,406,6,320.6,10,1731.24
9493,3148,125,7,260.04,10,1638.25
9494,3149,122,1,1626.29,0,1626.29
9495,3149,88,6,1410.94,0,8465.64
9496,3149,187,10,1183.09,20,9464.72
9497,3150,50,1,1016.82,20,813.46
9498,3150,492,5,747.92,15,3178.66
9499,3150,90,9,187.64,10,1519.88
9500,3150,301,3,152.86,5,435.65
9501,3150,474,1,276.46,10,248.81
9502,3151,178,2,1728.78,20,2766.05
9503,3151,221,3,586.09,20,1406.62
9504,3151,305,4,1431.77,20,4581.66
9505,3152,184,2,1661.03,10,2989.85
9506,3153,341,2,831.82,10,1497.28
9507,3153,347,8,1882.84,20,12050.18
9508,3153,290,4,1651.41,15,5614.79
9509,3153,412,8,1359.45,20,8700.48
9510,3153,273,7,1117.25,5,7429.71
9511,3154,94,7,1375.3,10,8664.39
9512,3154,165,6,1246.99,10,6733.75
9513,3154,32,2,1392.28,20,2227.65
9514,3155,122,7,1626.29,20,9107.22
9515,3155,228,2,1384.6,0,2769.2
9516,3155,426,10,518.6,20,4148.8
9517,3155,199,3,202.31,15,515.89
9518,3155,414,3,1968.64,10,5315.33
9519,3156,377,2,172.72,10,310.9
9520,3157,290,3,1651.41,20,3963.38
9521,3157,254,1,1763.93,10,1587.54
9522,3157,192,4,1767.42,0,7069.68
9523,3158,113,6,730.25,0,4381.5
9524,3158,169,10,842.98,0,8429.8
9525,3158,481,8,341.6,20,2186.24
9526,3158,328,3,488.83,0,1466.49
9527,3159,325,7,609.05,15,3623.85
9528,3159,188,1,89.24,10,80.32
9529,3160,296,4,1291.69,15,4391.75
9530,3160,283,10,1822.33,10,16400.97
9531,3161,150,1,1507.33,10,1356.6
9532,3161,153,10,643.2,5,6110.4
9533,3161,310,5,576.89,5,2740.23
9534,3162,186,8,1555.86,10,11202.19
9535,3162,6,4,538.91,0,2155.64
9536,3162,318,9,167.04,5,1428.19
9537,3162,437,3,1822.84,20,4374.82
9538,3163,292,3,1959.37,20,4702.49
9539,3164,379,6,1952.42,15,9957.34
9540,3164,433,10,1911.66,15,16249.11
9541,3164,9,3,1432.63,10,3868.1
9542,3165,67,8,887.13,5,6742.19
9543,3165,191,5,261.14,10,1175.13
9544,3165,213,5,1142.77,20,4571.08
9545,3165,487,9,589.34,10,4773.65
9546,3165,482,7,1278.54,15,7607.31
9547,3166,90,2,187.64,20,300.22
9548,3166,205,2,1627.61,5,3092.46
9549,3167,116,1,761.02,20,608.82
9550,3167,179,6,1506.0,15,7680.6
9551,3167,432,1,1877.27,5,1783.41
9552,3168,166,10,501.14,20,4009.12
9553,3168,199,3,202.31,0,606.93
9554,3169,422,1,1677.38,20,1341.9
9555,3169,388,3,434.0,5,1236.9
9556,3169,75,4,1908.57,5,7252.57
9557,3170,462,9,1695.67,5,14497.98
9558,3171,299,7,1169.65,20,6550.04
9559,3171,437,9,1822.84,5,15585.28
9560,3171,71,2,973.3,5,1849.27
9561,3172,273,1,1117.25,10,1005.52
9562,3172,187,9,1183.09,0,10647.81
9563,3173,52,9,1909.89,15,14610.66
9564,3174,102,10,535.23,20,4281.84
9565,3174,146,1,1561.84,10,1405.66
9566,3174,206,6,1459.68,10,7882.27
9567,3174,255,3,19.73,20,47.35
9568,3174,90,9,187.64,15,1435.45
9569,3175,259,5,837.89,5,3979.98
9570,3175,183,8,1737.7,5,13206.52
9571,3175,481,9,341.6,5,2920.68
9572,3176,274,10,489.89,5,4653.95
9573,3176,462,5,1695.67,5,8054.43
9574,3176,441,4,923.9,20,2956.48
9575,3176,177,4,109.27,0,437.08
9576,3176,292,9,1959.37,5,16752.61
9577,3177,325,9,609.05,15,4659.23
9578,3177,22,5,146.76,5,697.11
9579,3177,350,6,404.35,0,2426.1
9580,3177,184,3,1661.03,10,4484.78
9581,3178,16,4,1447.82,20,4633.02
9582,3178,98,5,1243.15,5,5904.96
9583,3178,242,3,1799.38,20,4318.51
9584,3179,62,7,1072.99,0,7510.93
9585,3179,496,5,296.21,0,1481.05
9586,3180,475,1,1129.53,5,1073.05
9587,3180,491,1,155.59,15,132.25
9588,3180,17,8,1889.41,15,12847.99
9589,3180,160,9,1923.61,10,15581.24
9590,3181,434,2,597.46,5,1135.17
9591,3181,286,9,1063.82,10,8616.94
9592,3182,299,5,1169.65,0,5848.25
9593,3182,446,7,291.58,20,1632.85
9594,3182,266,5,1243.88,5,5908.43
9595,3183,445,8,1121.11,20,7175.1
9596,3184,231,5,164.72,5,782.42
9597,3184,196,5,1771.74,0,8858.7
9598,3185,180,6,769.94,5,4388.66
9599,3185,188,2,89.24,0,178.48
9600,3186,41,5,1675.16,20,6700.64
9601,3186,360,7,1455.64,0,10189.48
9602,3186,286,8,1063.82,20,6808.45
9603,3187,121,1,773.12,15,657.15
9604,3188,288,2,606.76,10,1092.17
9605,3189,41,6,1675.16,20,8040.77
9606,3189,181,1,1761.4,10,1585.26
9607,3190,205,3,1627.61,20,3906.26
9608,3190,347,3,1882.84,0,5648.52
9609,3190,151,3,1841.2,10,4971.24
9610,3190,152,8,962.85,10,6932.52
9611,3190,422,5,1677.38,10,7548.21
9612,3191,273,1,1117.25,20,893.8
9613,3192,57,5,286.07,20,1144.28
9614,3192,273,7,1117.25,20,6256.6
9615,3193,17,9,1889.41,5,16154.46
9616,3193,258,1,1814.62,15,1542.43
9617,3194,227,1,601.2,10,541.08
9618,3194,255,8,19.73,10,142.06
9619,3194,359,10,285.11,10,2565.99
9620,3195,62,10,1072.99,15,9120.41
9621,3195,180,6,769.94,20,3695.71
9622,3195,230,10,1898.79,5,18038.51
9623,3196,235,5,1717.55,5,8158.36
9624,3196,215,3,905.65,15,2309.41
9625,3196,446,6,291.58,15,1487.06
9626,3197,267,9,263.17,20,1894.82
9627,3198,351,9,1151.03,0,10359.27
9628,3198,375,7,1516.85,10,9556.15
9629,3199,446,5,291.58,5,1385.0
9630,3199,171,6,1444.19,15,7365.37
9631,3199,126,8,1445.28,20,9249.79
9632,3200,267,9,263.17,15,2013.25
9633,3201,456,3,1257.34,5,3583.42
9634,3201,294,8,1250.57,5,9504.33
9635,3201,124,8,1888.05,20,12083.52
9636,3201,324,5,733.38,0,3666.9
9637,3202,377,7,172.72,5,1148.59
9638,3203,489,2,1929.91,0,3859.82
9639,3204,415,4,1974.19,20,6317.41
9640,3204,435,2,378.01,15,642.62
9641,3204,402,7,1286.55,15,7654.97
9642,3204,160,1,1923.61,5,1827.43
9643,3205,238,9,570.77,20,4109.54
9644,3205,258,6,1814.62,5,10343.33
9645,3205,330,6,882.41,5,5029.74
9646,3206,347,10,1882.84,15,16004.14
9647,3206,350,6,404.35,15,2062.19
9648,3206,496,7,296.21,20,1658.78
9649,3206,105,9,330.06,5,2822.01
9650,3206,406,8,320.6,15,2180.08
9651,3207,213,2,1142.77,5,2171.26
9652,3207,205,8,1627.61,0,13020.88
9653,3207,427,6,1865.12,15,9512.11
9654,3207,359,10,285.11,15,2423.44
9655,3207,58,7,1325.11,0,9275.77
9656,3208,93,9,1171.14,15,8959.22
9657,3208,190,4,1601.79,15,5446.09
9658,3208,1,7,1904.69,10,11999.55
9659,3208,231,5,164.72,20,658.88
9660,3208,339,4,138.91,0,555.64
9661,3209,102,4,535.23,10,1926.83
9662,3209,308,10,1628.59,20,13028.72
9663,3209,426,1,518.6,5,492.67
9664,3209,340,10,424.39,5,4031.7
9665,3209,259,4,837.89,0,3351.56
9666,3210,202,4,1120.44,5,4257.67
9667,3210,120,5,973.47,20,3893.88
9668,3210,28,8,770.75,20,4932.8
9669,3210,236,7,437.05,0,3059.35
9670,3211,291,9,1997.04,5,17074.69
9671,3211,373,5,319.35,5,1516.91
9672,3212,491,7,155.59,0,1089.13
9673,3212,226,5,13.38,15,56.87
9674,3213,456,10,1257.34,15,10687.39
9675,3213,5,10,1066.77,15,9067.55
9676,3213,320,9,23.47,10,190.11
9677,3213,401,1,1621.16,15,1377.99
9678,3214,5,2,1066.77,20,1706.83
9679,3214,126,7,1445.28,5,9611.11
9680,3214,418,6,1355.76,0,8134.56
9681,3214,7,8,188.98,15,1285.06
9682,3214,31,6,1434.35,15,7315.18
9683,3215,82,4,1419.84,10,5111.42
9684,3216,247,4,663.61,10,2389.0
9685,3216,278,8,1759.91,10,12671.35
9686,3217,327,9,1055.38,15,8073.66
9687,3218,4,7,1254.13,0,8778.91
9688,3218,279,3,326.03,5,929.19
9689,3218,493,3,1538.39,5,4384.41
9690,3219,43,9,1901.79,5,16260.3
9691,3219,443,2,1361.83,5,2587.48
9692,3219,313,2,86.77,20,138.83
9693,3219,18,10,323.72,5,3075.34
9694,3219,138,6,1878.35,20,9016.08
9695,3220,92,8,1077.4,5,8188.24
9696,3221,415,10,1974.19,20,15793.52
9697,3221,473,5,1742.76,5,8278.11
9698,3221,397,7,901.83,20,5050.25
9699,3221,431,6,1905.44,5,10861.01
9700,3221,482,6,1278.54,0,7671.24
9701,3222,435,9,378.01,10,3061.88
9702,3222,411,5,579.91,15,2464.62
9703,3222,230,5,1898.79,15,8069.86
9704,3222,160,8,1923.61,20,12311.1
9705,3223,206,5,1459.68,10,6568.56
9706,3224,489,3,1929.91,20,4631.78
9707,3225,62,1,1072.99,0,1072.99
9708,3225,325,8,609.05,15,4141.54
9709,3226,184,7,1661.03,10,10464.49
9710,3226,402,8,1286.55,20,8233.92
9711,3226,210,5,954.61,5,4534.4
9712,3226,297,4,899.33,10,3237.59
9713,3227,311,1,944.16,20,755.33
9714,3227,377,10,172.72,5,1640.84
9715,3227,455,3,575.39,15,1467.24
9716,3227,490,6,1869.92,10,10097.57
9717,3228,155,6,600.19,15,3060.97
9718,3228,51,2,1600.55,0,3201.1
9719,3228,307,2,410.13,0,820.26
9720,3228,45,10,676.73,15,5752.2
9721,3228,238,2,570.77,10,1027.39
9722,3229,346,6,952.18,5,5427.43
9723,3229,244,10,1503.56,15,12780.26
9724,3229,201,7,1036.87,15,6169.38
9725,3230,306,3,1179.43,20,2830.63
9726,3231,415,4,1974.19,15,6712.25
9727,3231,254,10,1763.93,20,14111.44
9728,3232,318,5,167.04,15,709.92
9729,3232,24,3,1923.55,15,4905.05
9730,3232,270,3,1961.99,10,5297.37
9731,3232,78,5,905.81,5,4302.6
9732,3232,53,8,689.48,15,4688.46
9733,3233,40,5,93.82,15,398.73
9734,3233,17,10,1889.41,0,18894.1
9735,3233,440,6,1586.56,5,9043.39
9736,3234,260,5,437.01,20,1748.04
9737,3234,8,1,1958.73,0,1958.73
9738,3234,401,2,1621.16,10,2918.09
9739,3235,394,8,1909.29,10,13746.89
9740,3235,58,6,1325.11,5,7553.13
9741,3235,67,8,887.13,0,7097.04
9742,3236,144,7,18.18,0,127.26
9743,3236,498,3,498.2,5,1419.87
9744,3236,374,1,391.61,0,391.61
9745,3236,306,4,1179.43,10,4245.95
9746,3237,496,5,296.21,15,1258.89
9747,3237,84,7,1616.1,10,10181.43
9748,3237,311,5,944.16,5,4484.76
9749,3237,192,6,1767.42,10,9544.07
9750,3238,18,4,323.72,20,1035.9
9751,3239,479,3,335.7,20,805.68
9752,3239,409,1,1288.43,15,1095.17
9753,3239,486,8,1847.59,20,11824.58
9754,3239,405,2,1992.06,10,3585.71
9755,3239,369,2,1191.23,10,2144.21
9756,3240,187,10,1183.09,0,11830.9
9757,3240,262,2,1216.68,0,2433.36
9758,3240,90,5,187.64,15,797.47
9759,3240,475,1,1129.53,10,1016.58
9760,3240,53,1,689.48,5,655.01
9761,3241,159,6,673.99,20,3235.15
9762,3241,384,3,1758.34,15,4483.77
9763,3241,85,9,955.5,10,7739.55
9764,3241,483,7,1339.17,10,8436.77
9765,3242,60,1,85.07,20,68.06
9766,3243,196,1,1771.74,15,1505.98
9767,3243,388,3,434.0,0,1302.0
9768,3243,96,3,1916.16,20,4598.78
9769,3243,376,8,617.32,10,4444.7
9770,3244,55,8,1170.5,15,7959.4
9771,3244,459,7,318.82,0,2231.74
9772,3245,80,2,606.39,5,1152.14
9773,3246,232,5,124.53,5,591.52
9774,3246,125,1,260.04,5,247.04
9775,3246,5,7,1066.77,20,5973.91
9776,3247,313,3,86.77,10,234.28
9777,3247,307,5,410.13,15,1743.05
9778,3247,451,5,735.14,10,3308.13
9779,3248,2,1,783.28,10,704.95
9780,3248,66,6,1426.2,10,7701.48
9781,3248,322,2,1169.84,20,1871.74
9782,3248,135,9,1605.07,5,13723.35
9783,3248,42,7,1227.2,10,7731.36
9784,3249,114,3,1230.68,20,2953.63
9785,3249,20,10,1319.71,0,13197.1
9786,3249,80,3,606.39,5,1728.21
9787,3250,70,7,1958.35,0,13708.45
9788,3250,366,2,1588.82,0,3177.64
9789,3251,190,10,1601.79,15,13615.22
9790,3252,419,3,642.36,15,1638.02
9791,3252,416,8,1307.03,0,10456.24
9792,3253,424,9,1074.36,10,8702.32
9793,3254,17,8,1889.41,5,14359.52
9794,3254,457,5,157.88,15,670.99
9795,3255,251,9,1181.88,0,10636.92
9796,3255,237,3,1392.56,10,3759.91
9797,3255,159,5,673.99,0,3369.95
9798,3255,224,6,1330.03,0,7980.18
9799,3256,143,6,1085.6,10,5862.24
9800,3256,152,4,962.85,15,3273.69
9801,3256,102,1,535.23,20,428.18
9802,3257,174,3,1966.68,15,5015.03
9803,3257,70,7,1958.35,5,13023.03
9804,3257,214,10,1158.24,10,10424.16
9805,3257,197,7,1739.79,10,10960.68
