order_id,customer_id,order_date,order_status
1729,28,2024-07-23,Shipped
1730,847,2024-07-15,Pending
1731,104,2026-02-04,Cancelled
1732,55,2025-04-18,Pending
1733,637,2024-08-25,Cancelled
1734,654,2026-04-29,Completed
1735,265,2025-03-25,Completed
1736,91,2024-11-10,Completed
1737,543,2024-10-13,Shipped
1738,809,2026-02-20,Cancelled
1739,984,2025-11-12,Shipped
1740,445,2024-07-28,Completed
1741,81,2026-03-26,Completed
1742,565,2024-07-31,Shipped
1743,360,2026-03-29,Cancelled
1744,864,2026-01-28,Shipped
1745,877,2025-01-17,Pending
1746,391,2024-10-21,Cancelled
1747,902,2024-11-10,Cancelled
1748,726,2026-02-12,Shipped
1749,956,2025-05-09,Completed
1750,272,2024-12-26,Completed
1751,337,2024-12-04,Cancelled
1752,660,2025-12-25,Shipped
1753,243,2024-08-02,Completed
1754,697,2025-01-06,Shipped
1755,536,2025-03-07,Shipped
1756,6,2024-08-07,Pending
1757,418,2024-08-19,Completed
1758,195,2025-04-09,Shipped
1759,179,2024-11-30,Cancelled
1760,317,2025-12-07,Pending
1761,12,2025-03-27,Completed
1762,302,2026-01-09,Cancelled
1763,956,2026-05-26,Completed
1764,533,2024-06-30,Cancelled
1765,315,2024-08-05,Cancelled
1766,614,2025-12-15,Completed
1767,564,2025-04-29,Completed
1768,956,2025-11-28,Cancelled
1769,848,2026-03-29,Shipped
1770,882,2024-06-13,Cancelled
1771,190,2024-10-09,Pending
1772,54,2025-01-27,Pending
1773,597,2024-07-24,Pending
1774,630,2026-05-08,Completed
1775,439,2026-01-10,Cancelled
1776,806,2025-07-09,Cancelled
1777,394,2025-05-07,Pending
1778,288,2026-03-08,Pending
1779,190,2026-05-17,Shipped
1780,157,2025-03-11,Pending
1781,271,2025-02-06,Pending
1782,874,2024-08-13,Shipped
1783,407,2025-08-09,Pending
1784,543,2025-11-18,Cancelled
1785,248,2025-11-30,Cancelled
1786,215,2024-07-27,Pending
1787,619,2026-03-10,Shipped
1788,629,2025-04-23,Cancelled
1789,415,2025-11-07,Cancelled
1790,271,2024-07-23,Cancelled
1791,240,2025-09-30,Pending
1792,162,2025-08-14,Shipped
1793,269,2025-09-04,Pending
1794,194,2025-08-18,Shipped
1795,426,2024-09-30,Pending
1796,501,2025-08-04,Cancelled
1797,921,2025-03-22,Completed
1798,750,2026-04-26,Shipped
1799,587,2025-07-15,Pending
1800,125,2025-12-20,Shipped
1801,259,2026-01-06,Completed
1802,832,2026-05-13,Cancelled
1803,881,2025-07-27,Cancelled
1804,646,2026-01-14,Completed
1805,53,2025-02-12,Shipped
1806,772,2024-12-26,Pending
1807,326,2026-02-05,Pending
1808,761,2025-11-26,Shipped
1809,579,2026-03-14,Shipped
1810,157,2025-03-14,Completed
1811,536,2025-04-08,Completed
1812,828,2026-05-10,Shipped
1813,415,2025-01-30,Shipped
1814,981,2026-04-10,Shipped
1815,475,2024-10-03,Pending
1816,753,2025-01-28,Shipped
1817,918,2026-03-28,Shipped
1818,993,2025-10-28,Completed
1819,856,2026-02-06,Pending
1820,661,2025-02-05,Cancelled
1821,249,2026-04-01,Shipped
1822,975,2026-01-13,Completed
1823,663,2024-10-10,Shipped
1824,815,2026-01-26,Pending
1825,486,2025-07-26,Completed
1826,452,2024-08-05,Cancelled
1827,282,2024-07-27,Cancelled
1828,541,2025-06-17,Shipped
1829,928,2024-09-27,Pending
1830,77,2025-08-06,Pending
1831,42,2025-03-01,Cancelled
1832,610,2024-11-30,Completed
1833,137,2025-01-12,Shipped
1834,653,2025-08-18,Completed
1835,449,2025-10-22,Shipped
1836,185,2025-05-13,Cancelled
1837,54,2025-04-18,Completed
1838,169,2025-05-29,Shipped
1839,675,2024-11-03,Completed
1840,827,2024-09-03,Shipped
1841,581,2026-04-17,Pending
1842,537,2026-05-16,Pending
1843,384,2026-01-19,Completed
1844,81,2025-06-17,Completed
1845,899,2024-07-20,Completed
1846,227,2026-03-09,Shipped
1847,162,2025-09-12,Shipped
1848,330,2025-08-28,Completed
1849,340,2025-12-01,Pending
1850,604,2025-07-31,Shipped
1851,552,2025-12-21,Cancelled
1852,269,2024-11-28,Shipped
1853,676,2025-10-14,Completed
1854,806,2025-02-07,Cancelled
1855,222,2025-07-01,Cancelled
1856,14,2026-05-22,Completed
1857,778,2026-03-31,Pending
1858,360,2025-09-02,Pending
1859,333,2024-12-31,Completed
1860,154,2025-07-05,Cancelled
1861,706,2025-05-15,Shipped
1862,442,2025-02-08,Shipped
1863,69,2025-02-23,Shipped
1864,151,2025-08-20,Pending
1865,696,2025-05-06,Cancelled
1866,944,2024-12-30,Completed
1867,105,2026-01-19,Shipped
1868,537,2025-10-07,Pending
1869,24,2025-07-30,Shipped
1870,255,2025-01-09,Shipped
1871,105,2026-05-24,Completed
1872,303,2025-07-13,Completed
1873,992,2025-09-05,Completed
1874,86,2025-06-22,Cancelled
1875,953,2025-10-31,Shipped
1876,776,2025-02-27,Pending
1877,670,2025-08-17,Shipped
1878,91,2024-09-17,Pending
1879,23,2025-10-02,Cancelled
1880,736,2026-01-22,Pending
1881,32,2024-08-13,Pending
1882,779,2025-01-06,Completed
1883,161,2024-07-25,Shipped
1884,493,2024-06-09,Completed
1885,591,2024-09-10,Shipped
1886,608,2025-10-30,Completed
1887,63,2025-03-03,Completed
1888,535,2024-06-14,Completed
1889,495,2025-07-18,Completed
1890,566,2024-12-14,Completed
1891,608,2026-01-28,Completed
1892,851,2026-04-12,Shipped
1893,722,2024-12-09,Cancelled
1894,737,2025-09-04,Shipped
1895,956,2025-05-19,Pending
1896,424,2025-04-05,Pending
1897,640,2025-12-08,Completed
1898,836,2025-12-03,Completed
1899,25,2026-05-02,Shipped
1900,895,2026-02-19,Shipped
1901,703,2024-07-23,Shipped
1902,517,2025-04-03,Cancelled
1903,636,2024-08-30,Pending
1904,540,2024-08-03,Cancelled
1905,384,2026-04-24,Shipped
1906,821,2025-03-06,Cancelled
1907,890,2025-10-29,Cancelled
1908,599,2024-12-27,Completed
1909,601,2025-09-15,Shipped
1910,612,2026-03-07,Shipped
1911,166,2025-03-07,Cancelled
1912,857,2025-01-08,Completed
1913,562,2025-06-24,Cancelled
1914,22,2025-12-27,Pending
1915,158,2026-05-21,Completed
1916,168,2026-01-06,Cancelled
1917,292,2025-07-06,Pending
1918,547,2024-09-14,Completed
1919,241,2025-04-08,Cancelled
1920,374,2024-12-12,Cancelled
1921,705,2024-12-16,Pending
1922,824,2025-08-17,Completed
1923,166,2026-01-30,Pending
1924,523,2026-01-26,Shipped
1925,754,2026-03-14,Shipped
1926,107,2025-03-05,Shipped
1927,103,2026-02-18,Completed
1928,363,2024-09-07,Shipped
1929,903,2024-12-28,Cancelled
1930,690,2025-08-25,Cancelled
1931,118,2024-09-07,Cancelled
1932,113,2026-02-28,Pending
1933,27,2026-04-22,Pending
1934,36,2026-02-22,Completed
1935,666,2026-01-04,Completed
1936,112,2024-09-28,Pending
1937,921,2025-06-08,Completed
1938,641,2025-03-02,Completed
1939,176,2025-02-02,Pending
1940,280,2025-01-15,Completed
1941,259,2024-10-25,Shipped
1942,979,2025-06-11,Cancelled
1943,841,2025-06-27,Pending
1944,732,2025-03-30,Cancelled
1945,548,2024-11-12,Shipped
1946,613,2025-09-24,Pending
1947,526,2024-08-19,Pending
1948,649,2025-01-23,Completed
1949,163,2025-07-30,Cancelled
1950,271,2024-11-01,Completed
1951,103,2026-02-14,Cancelled
1952,688,2025-12-06,Completed
1953,490,2025-07-14,Cancelled
1954,103,2025-01-24,Shipped
1955,230,2026-02-20,Completed
1956,436,2025-09-16,Pending
1957,473,2026-05-11,Pending
1958,789,2026-01-22,Cancelled
1959,670,2025-05-22,Pending
1960,90,2025-11-05,Pending
1961,682,2025-10-07,Shipped
1962,72,2025-10-09,Shipped
1963,834,2024-06-03,Shipped
1964,975,2025-04-26,Shipped
1965,458,2026-05-23,Cancelled
1966,375,2026-01-23,Cancelled
1967,959,2025-10-05,Cancelled
1968,37,2026-04-28,Cancelled
1969,542,2026-04-02,Completed
1970,355,2024-12-08,Cancelled
1971,80,2026-03-08,Shipped
1972,941,2025-08-31,Pending
1973,611,2026-03-21,Shipped
1974,462,2026-03-27,Pending
1975,761,2025-10-14,Completed
1976,593,2025-04-11,Cancelled
1977,435,2026-04-19,Completed
1978,768,2026-01-16,Pending
1979,644,2025-05-09,Completed
1980,776,2024-05-29,Completed
1981,915,2025-03-06,Completed
1982,323,2026-01-10,Completed
1983,755,2024-06-04,Pending
1984,988,2026-04-30,Completed
1985,345,2025-10-24,Completed
1986,923,2025-06-25,Cancelled
1987,910,2025-04-15,Cancelled
1988,605,2025-09-05,Pending
1989,627,2024-07-01,Cancelled
1990,353,2026-04-01,Pending
1991,798,2024-12-31,Shipped
1992,788,2024-05-28,Shipped
1993,530,2024-12-13,Completed
1994,398,2026-05-10,Cancelled
1995,59,2026-05-03,Shipped
1996,119,2025-08-06,Pending
1997,561,2025-12-03,Completed
1998,134,2026-01-23,Pending
1999,92,2026-03-26,Pending
2000,172,2024-07-22,Completed
2001,602,2025-10-08,Pending
2002,556,2025-06-06,Pending
2003,398,2026-03-01,Completed
2004,130,2024-07-17,Cancelled
2005,263,2025-09-03,Shipped
2006,683,2026-02-14,Pending
2007,929,2026-01-05,Shipped
2008,154,2025-06-04,Pending
2009,745,2026-04-19,Completed
2010,101,2026-01-02,Pending
2011,146,2025-11-02,Cancelled
2012,160,2024-09-14,Completed
2013,835,2025-03-05,Cancelled
2014,808,2025-05-20,Shipped
2015,266,2025-02-03,Cancelled
2016,394,2025-10-25,Shipped
2017,873,2024-09-23,Shipped
2018,247,2025-09-13,Cancelled
2019,174,2026-02-17,Completed
2020,864,2025-05-29,Shipped
2021,239,2024-09-11,Completed
2022,108,2025-07-22,Pending
2023,551,2024-06-10,Pending
2024,881,2025-04-10,Shipped
2025,206,2025-01-04,Cancelled
2026,268,2024-09-12,Cancelled
2027,724,2025-07-30,Cancelled
2028,116,2026-01-29,Shipped
2029,513,2025-06-20,Shipped
2030,288,2026-01-09,Shipped
2031,49,2026-05-05,Cancelled
2032,483,2025-08-25,Cancelled
2033,61,2025-09-03,Shipped
2034,200,2024-12-30,Cancelled
2035,794,2025-02-01,Pending
2036,981,2024-10-17,Pending
2037,372,2025-08-03,Completed
2038,263,2024-07-02,Completed
2039,478,2026-02-08,Completed
2040,66,2026-02-16,Completed
2041,543,2025-02-08,Shipped
2042,614,2025-05-01,Shipped
2043,72,2025-09-07,Completed
2044,337,2025-09-13,Pending
2045,320,2024-08-12,Cancelled
2046,307,2024-10-04,Shipped
2047,751,2024-09-09,Cancelled
2048,219,2025-04-11,Cancelled
2049,633,2024-12-19,Cancelled
2050,758,2025-04-28,Pending
2051,302,2025-12-07,Completed
2052,716,2024-10-24,Cancelled
2053,193,2025-12-03,Cancelled
2054,422,2025-05-25,Completed
2055,694,2025-06-11,Completed
2056,475,2024-12-21,Cancelled
2057,949,2026-04-07,Completed
2058,397,2025-04-18,Shipped
2059,360,2025-08-12,Cancelled
2060,697,2024-07-20,Shipped
2061,430,2024-12-30,Completed
2062,633,2025-04-21,Pending
2063,643,2024-09-15,Shipped
2064,344,2025-12-21,Completed
2065,460,2024-09-29,Cancelled
2066,311,2026-05-01,Cancelled
2067,47,2024-08-02,Pending
2068,435,2025-10-10,Cancelled
2069,77,2024-06-20,Shipped
2070,129,2026-03-14,Cancelled
2071,446,2026-01-10,Completed
2072,181,2024-07-19,Pending
2073,718,2026-03-10,Shipped
2074,251,2024-11-06,Shipped
2075,46,2024-06-14,Completed
2076,362,2025-01-28,Pending
2077,490,2026-04-28,Pending
2078,937,2024-12-05,Pending
2079,682,2026-02-22,Completed
2080,851,2025-02-23,Completed
2081,67,2025-06-08,Shipped
2082,209,2026-05-11,Shipped
2083,351,2025-02-18,Completed
2084,142,2024-08-30,Shipped
2085,290,2025-06-27,Pending
2086,402,2025-02-02,Pending
2087,152,2025-10-22,Cancelled
2088,846,2025-12-15,Completed
2089,63,2025-04-01,Completed
2090,24,2025-11-25,Completed
2091,324,2025-05-29,Pending
2092,784,2026-04-28,Cancelled
2093,204,2025-10-10,Pending
2094,503,2026-03-21,Cancelled
2095,961,2025-01-22,Shipped
2096,134,2026-01-18,Completed
2097,771,2025-11-30,Completed
2098,361,2025-02-04,Shipped
2099,751,2024-12-12,Completed
2100,15,2024-10-04,Pending
2101,393,2025-01-24,Pending
2102,856,2025-08-20,Completed
2103,720,2025-04-25,Completed
2104,40,2025-12-04,Shipped
2105,922,2025-09-18,Shipped
2106,369,2025-09-28,Completed
2107,962,2024-12-12,Cancelled
2108,87,2026-03-23,Pending
2109,126,2026-05-05,Pending
2110,542,2025-08-16,Cancelled
2111,618,2025-12-27,Shipped
2112,655,2025-11-25,Shipped
2113,701,2025-09-18,Shipped
2114,498,2025-08-12,Pending
2115,73,2024-08-22,Pending
2116,629,2025-09-21,Pending
2117,381,2024-07-17,Pending
2118,376,2025-08-03,Shipped
2119,334,2024-10-24,Shipped
2120,549,2025-06-04,Pending
2121,12,2024-11-01,Completed
2122,782,2024-07-01,Cancelled
2123,716,2024-11-03,Shipped
2124,389,2024-10-20,Completed
2125,343,2024-11-20,Shipped
2126,898,2025-08-29,Cancelled
2127,281,2025-01-21,Cancelled
2128,359,2025-04-16,Cancelled
2129,925,2025-07-19,Shipped
2130,43,2024-11-04,Completed
2131,262,2024-10-18,Cancelled
2132,655,2025-09-18,Shipped
2133,19,2024-11-16,Pending
2134,378,2025-05-18,Pending
2135,886,2026-04-28,Completed
2136,839,2025-06-10,Pending
2137,3,2026-04-22,Pending
2138,130,2025-03-17,Cancelled
2139,670,2025-08-30,Completed
2140,267,2024-06-20,Cancelled
2141,372,2025-03-02,Completed
2142,710,2026-04-12,Shipped
2143,723,2025-11-29,Cancelled
2144,569,2024-12-23,Shipped
2145,949,2024-12-20,Pending
2146,635,2025-08-30,Completed
2147,716,2025-03-28,Shipped
2148,974,2025-03-09,Cancelled
2149,797,2025-08-28,Shipped
2150,165,2025-03-20,Shipped
2151,572,2026-05-03,Pending
2152,474,2025-10-18,Shipped
2153,451,2025-11-17,Cancelled
2154,348,2025-04-11,Shipped
2155,334,2025-05-22,Cancelled
2156,731,2025-06-12,Completed
2157,461,2025-10-13,Completed
2158,792,2025-02-13,Completed
2159,918,2024-10-04,Completed
2160,246,2024-11-30,Pending
2161,360,2025-04-12,Shipped
2162,402,2026-05-11,Pending
2163,654,2025-09-20,Shipped
2164,980,2026-01-02,Pending
2165,652,2025-05-19,Shipped
2166,42,2025-10-10,Completed
2167,345,2025-11-09,Pending
2168,536,2025-07-21,Cancelled
2169,299,2024-07-21,Shipped
2170,753,2025-11-10,Shipped
2171,384,2026-01-23,Cancelled
2172,306,2026-01-14,Pending
2173,78,2024-07-14,Shipped
2174,750,2024-08-01,Shipped
2175,573,2024-11-24,Completed
2176,768,2026-05-20,Cancelled
2177,695,2025-07-29,Shipped
2178,585,2025-07-30,Pending
2179,456,2025-11-22,Shipped
2180,533,2026-02-20,Completed
2181,229,2025-10-02,Cancelled
2182,667,2025-07-27,Shipped
2183,821,2025-03-17,Completed
2184,96,2026-01-31,Pending
2185,91,2024-08-24,Pending
2186,826,2025-10-17,Cancelled
2187,885,2025-02-16,Shipped
2188,710,2025-11-30,Pending
2189,513,2025-11-13,Cancelled
2190,952,2026-04-11,Pending
2191,183,2024-11-27,Pending
2192,799,2026-03-14,Cancelled
2193,308,2026-04-26,Completed
2194,550,2025-08-10,Cancelled
2195,27,2024-12-03,Completed
2196,400,2024-10-31,Pending
2197,623,2025-12-09,Shipped
2198,125,2025-07-09,Shipped
2199,461,2026-04-18,Cancelled
2200,285,2025-01-20,Pending
2201,586,2026-03-26,Pending
2202,115,2024-07-11,Shipped
2203,152,2025-04-15,Cancelled
2204,467,2025-12-05,Pending
2205,933,2024-09-19,Shipped
2206,443,2025-10-05,Completed
2207,558,2024-07-25,Shipped
2208,141,2024-12-19,Completed
2209,926,2025-04-16,Shipped
2210,512,2026-02-01,Completed
2211,151,2024-12-16,Completed
2212,390,2024-08-14,Shipped
2213,123,2026-01-01,Pending
2214,317,2024-08-01,Completed
2215,775,2024-12-20,Completed
2216,198,2024-07-19,Shipped
2217,903,2024-07-11,Shipped
2218,364,2025-02-12,Completed
2219,493,2025-04-13,Completed
2220,606,2026-03-22,Pending
2221,463,2024-08-25,Shipped
2222,812,2026-03-28,Shipped
2223,622,2025-02-24,Cancelled
2224,201,2025-08-24,Completed
2225,311,2026-04-08,Pending
2226,310,2026-01-25,Completed
2227,479,2026-04-25,Cancelled
2228,853,2025-08-13,Pending
2229,574,2024-05-28,Cancelled
2230,107,2024-11-23,Pending
2231,334,2026-05-24,Cancelled
2232,529,2024-11-19,Cancelled
2233,378,2025-10-25,Completed
2234,226,2024-09-11,Completed
2235,717,2024-12-31,Shipped
2236,326,2025-03-02,Completed
2237,226,2025-02-26,Shipped
2238,839,2024-10-24,Completed
2239,803,2025-01-19,Completed
2240,760,2026-02-20,Completed
2241,791,2024-11-04,Cancelled
2242,535,2025-02-24,Completed
2243,700,2025-06-12,Completed
2244,301,2026-03-08,Pending
2245,682,2025-01-08,Cancelled
2246,237,2026-03-04,Shipped
2247,75,2026-03-09,Completed
2248,170,2024-07-09,Pending
2249,253,2025-10-04,Pending
2250,881,2026-04-20,Completed
2251,876,2025-05-01,Completed
2252,245,2024-07-15,Cancelled
2253,426,2025-03-03,Cancelled
2254,73,2025-09-21,Pending
2255,296,2025-12-02,Pending
2256,719,2025-03-29,Pending
2257,683,2025-05-13,Cancelled
2258,326,2025-03-03,Cancelled
2259,823,2025-07-04,Completed
2260,397,2025-04-12,Pending
2261,911,2025-04-24,Cancelled
2262,804,2025-04-11,Cancelled
2263,396,2026-04-28,Pending
2264,788,2025-04-10,Pending
2265,402,2025-02-18,Pending
2266,510,2025-04-21,Shipped
2267,704,2025-06-13,Cancelled
2268,264,2026-03-20,Completed
2269,3,2025-06-21,Completed
2270,14,2025-09-25,Cancelled
2271,74,2025-12-06,Cancelled
2272,438,2025-01-13,Pending
2273,414,2024-07-28,Pending
2274,622,2024-12-31,Completed
2275,343,2026-02-11,Pending
2276,563,2025-11-20,Completed
2277,573,2025-09-18,Pending
2278,346,2025-04-03,Pending
2279,848,2025-09-23,Cancelled
2280,89,2025-09-09,Shipped
2281,622,2026-03-29,Cancelled
2282,444,2025-02-14,Pending
2283,792,2026-04-05,Shipped
2284,711,2024-11-20,Shipped
2285,336,2025-12-27,Pending
2286,725,2025-01-12,Completed
2287,297,2024-12-08,Cancelled
2288,191,2025-01-31,Cancelled
2289,226,2024-10-23,Cancelled
2290,832,2026-03-27,Pending
2291,28,2024-11-01,Completed
2292,872,2025-06-12,Completed
2293,776,2025-06-14,Shipped
2294,708,2024-12-09,Pending
2295,926,2024-12-03,Completed
2296,295,2025-03-07,Pending
2297,272,2025-11-01,Pending
2298,65,2025-01-10,Shipped
2299,264,2025-04-16,Pending
2300,313,2025-09-17,Shipped
2301,472,2026-03-23,Pending
2302,321,2025-04-24,Completed
2303,367,2025-08-25,Completed
2304,451,2024-06-14,Completed
2305,570,2025-11-01,Completed
2306,810,2025-09-25,Pending
2307,713,2024-12-21,Cancelled
2308,885,2026-02-06,Pending
2309,634,2024-09-07,Completed
2310,51,2025-04-28,Cancelled
2311,745,2025-07-14,Shipped
2312,460,2025-06-02,Cancelled
2313,651,2025-04-27,Cancelled
2314,472,2024-11-07,Cancelled
2315,679,2024-08-25,Cancelled
2316,859,2025-01-18,Completed
2317,764,2025-07-23,Cancelled
2318,682,2025-01-18,Pending
2319,634,2025-06-07,Completed
2320,715,2024-09-24,Shipped
2321,268,2025-12-08,Completed
2322,585,2026-03-29,Completed
2323,547,2025-01-17,Shipped
2324,656,2026-05-16,Shipped
2325,858,2024-06-09,Cancelled
2326,411,2026-02-04,Pending
2327,339,2026-01-21,Shipped
2328,39,2025-11-06,Cancelled
2329,965,2025-11-09,Completed
2330,109,2025-05-05,Shipped
2331,907,2025-10-10,Pending
2332,866,2025-10-11,Completed
2333,258,2026-05-04,Pending
2334,164,2025-06-06,Cancelled
2335,886,2026-04-26,Cancelled
2336,300,2025-10-24,Pending
2337,35,2026-03-21,Pending
2338,435,2024-12-11,Completed
2339,456,2025-10-17,Shipped
2340,170,2025-11-16,Completed
2341,522,2025-04-29,Cancelled
2342,124,2024-06-28,Completed
2343,526,2024-07-14,Cancelled
2344,521,2025-01-07,Shipped
2345,293,2025-06-17,Shipped
2346,704,2026-02-20,Shipped
2347,594,2025-12-14,Pending
2348,566,2025-03-06,Cancelled
2349,671,2025-07-30,Pending
2350,790,2024-12-30,Cancelled
2351,85,2025-04-28,Shipped
2352,373,2026-03-02,Shipped
2353,97,2026-03-04,Cancelled
2354,768,2025-05-17,Completed
2355,35,2025-03-29,Pending
2356,598,2025-06-06,Shipped
2357,921,2026-05-01,Completed
2358,59,2025-06-08,Pending
2359,109,2025-09-23,Completed
2360,802,2024-06-29,Completed
2361,419,2026-04-08,Completed
2362,614,2024-10-08,Completed
2363,734,2025-12-17,Shipped
2364,362,2025-03-03,Pending
2365,782,2026-01-27,Shipped
2366,880,2025-07-17,Pending
2367,630,2024-11-25,Pending
2368,521,2025-08-31,Completed
2369,906,2024-06-23,Cancelled
2370,10,2024-12-30,Shipped
2371,302,2026-03-19,Cancelled
2372,307,2026-04-30,Shipped
2373,559,2024-08-05,Completed
2374,421,2025-09-02,Shipped
2375,115,2025-07-06,Completed
2376,165,2024-10-10,Cancelled
2377,871,2025-06-06,Cancelled
2378,266,2026-02-28,Shipped
2379,16,2025-11-23,Completed
2380,899,2025-04-19,Shipped
2381,602,2025-07-12,Pending
2382,567,2024-10-21,Cancelled
2383,395,2024-06-27,Shipped
2384,915,2025-10-04,Completed
2385,801,2025-03-23,Cancelled
2386,58,2024-11-15,Cancelled
2387,492,2025-08-10,Shipped
2388,274,2025-10-12,Completed
2389,919,2024-07-11,Pending
2390,796,2025-01-21,Shipped
2391,985,2025-12-07,Cancelled
2392,104,2026-02-25,Cancelled
2393,88,2024-11-14,Cancelled
2394,484,2025-10-16,Completed
2395,360,2025-04-03,Shipped
2396,562,2025-10-12,Shipped
2397,820,2026-02-01,Cancelled
2398,317,2026-01-27,Cancelled
2399,663,2025-01-05,Cancelled
2400,299,2025-04-25,Cancelled
2401,56,2024-10-02,Completed
2402,804,2025-07-27,Shipped
2403,729,2026-02-20,Completed
2404,580,2024-07-27,Shipped
2405,169,2024-12-03,Completed
2406,534,2025-08-31,Completed
2407,283,2025-07-12,Completed
2408,176,2025-04-15,Pending
2409,961,2024-10-19,Cancelled
2410,967,2026-04-15,Shipped
2411,251,2025-01-07,Shipped
2412,617,2025-03-18,Completed
2413,344,2026-01-07,Completed
2414,589,2024-08-07,Completed
2415,553,2025-09-26,Shipped
2416,997,2026-04-04,Completed
2417,627,2024-07-02,Pending
2418,493,2024-12-19,Shipped
2419,147,2024-07-20,Cancelled
2420,594,2025-06-22,Pending
2421,868,2024-08-20,Shipped
2422,617,2025-06-23,Cancelled
2423,244,2024-11-10,Shipped
2424,600,2025-06-01,Shipped
2425,260,2025-08-30,Cancelled
2426,869,2024-10-17,Completed
2427,499,2025-09-10,Shipped
2428,27,2025-09-01,Completed
2429,99,2026-05-27,Completed
2430,836,2025-02-16,Pending
2431,643,2026-02-27,Cancelled
2432,386,2024-11-25,Shipped
2433,424,2025-07-08,Shipped
2434,691,2025-06-20,Cancelled
2435,719,2025-10-17,Pending
2436,886,2026-02-11,Completed
2437,670,2026-02-27,Pending
2438,208,2025-08-10,Cancelled
2439,216,2025-01-13,Completed
2440,154,2025-11-01,Cancelled
2441,278,2025-11-27,Shipped
2442,220,2024-11-14,Cancelled
2443,409,2026-03-21,Completed
2444,707,2024-11-17,Shipped
2445,72,2025-09-02,Completed
2446,818,2025-11-22,Pending
2447,524,2024-11-01,Shipped
2448,455,2024-11-30,Cancelled
2449,8,2025-06-26,Pending
2450,126,2025-08-04,Shipped
2451,323,2025-07-22,Pending
2452,37,2025-02-02,Pending
2453,419,2026-03-22,Shipped
2454,927,2024-08-08,Completed
2455,863,2025-03-05,Pending
2456,433,2024-06-28,Pending
2457,764,2025-04-22,Completed
2458,118,2024-08-15,Cancelled
2459,901,2024-06-21,Shipped
2460,207,2024-06-25,Pending
2461,225,2024-08-27,Shipped
2462,622,2025-02-09,Completed
2463,229,2024-11-26,Cancelled
2464,443,2024-10-05,Pending
2465,784,2025-03-27,Shipped
2466,99,2026-04-13,Completed
2467,673,2026-04-12,Completed
2468,597,2024-12-25,Pending
2469,946,2025-03-03,Completed
2470,671,2025-11-06,Cancelled
2471,559,2024-06-23,Completed
2472,49,2025-07-16,Pending
2473,134,2026-05-07,Cancelled
2474,352,2026-01-11,Cancelled
2475,417,2025-04-15,Cancelled
2476,410,2025-06-18,Pending
2477,407,2026-04-30,Pending
2478,51,2024-12-20,Cancelled
2479,431,2025-04-29,Cancelled
2480,565,2026-05-13,Shipped
2481,667,2025-08-22,Shipped
2482,603,2025-08-05,Cancelled
2483,754,2024-09-11,Cancelled
2484,348,2025-10-30,Shipped
2485,980,2025-02-16,Pending
2486,947,2024-07-20,Pending
2487,964,2025-09-14,Cancelled
2488,820,2026-05-28,Pending
2489,503,2024-09-08,Cancelled
2490,924,2025-04-19,Cancelled
2491,314,2025-12-02,Shipped
2492,313,2024-06-16,Pending
2493,627,2024-12-15,Pending
2494,200,2025-11-28,Pending
2495,457,2024-11-22,Cancelled
2496,755,2025-01-11,Completed
2497,973,2025-07-17,Completed
2498,827,2025-01-27,Cancelled
2499,65,2025-03-14,Pending
2500,509,2026-02-25,Completed
2501,955,2025-03-31,Pending
2502,694,2024-08-28,Pending
2503,804,2025-12-18,Shipped
2504,605,2024-07-07,Shipped
2505,60,2026-02-28,Shipped
2506,272,2026-05-07,Pending
2507,240,2025-08-03,Shipped
2508,31,2025-05-13,Shipped
2509,357,2024-12-14,Pending
2510,858,2025-07-12,Cancelled
2511,382,2024-06-19,Completed
2512,42,2025-06-23,Completed
2513,495,2025-07-28,Cancelled
2514,400,2025-07-10,Cancelled
2515,784,2026-04-20,Completed
2516,292,2024-07-27,Pending
2517,601,2024-07-31,Completed
2518,203,2026-03-07,Cancelled
2519,840,2026-01-12,Pending
2520,762,2024-06-12,Completed
2521,642,2025-12-29,Shipped
2522,494,2024-05-28,Cancelled
2523,507,2026-02-06,Completed
2524,157,2026-02-09,Shipped
2525,288,2025-07-14,Pending
2526,376,2024-09-19,Shipped
2527,427,2024-08-12,Pending
2528,208,2025-10-09,Completed
2529,903,2025-03-07,Cancelled
2530,97,2026-01-24,Completed
2531,434,2025-09-11,Shipped
2532,58,2025-07-15,Completed
2533,251,2025-08-17,Completed
2534,990,2026-03-15,Completed
2535,963,2025-07-21,Cancelled
2536,746,2024-07-24,Cancelled
2537,629,2025-07-08,Cancelled
2538,39,2024-10-25,Cancelled
2539,256,2024-07-31,Cancelled
2540,589,2024-10-04,Shipped
2541,591,2024-08-05,Shipped
2542,731,2026-04-24,Shipped
2543,809,2026-03-31,Pending
2544,680,2025-12-03,Pending
2545,714,2026-01-15,Pending
2546,506,2025-01-09,Completed
2547,333,2026-02-16,Pending
2548,678,2025-06-12,Completed
2549,847,2024-11-08,Completed
2550,511,2024-12-10,Shipped
2551,412,2024-12-11,Shipped
2552,256,2025-08-19,Cancelled
2553,170,2025-05-31,Cancelled
2554,917,2024-10-12,Shipped
2555,136,2025-09-11,Completed
2556,643,2025-09-03,Cancelled
2557,662,2025-04-09,Cancelled
2558,632,2024-06-15,Shipped
2559,969,2025-02-11,Pending
2560,28,2025-08-30,Completed
2561,201,2025-05-01,Shipped
2562,125,2025-10-15,Pending
2563,32,2024-10-08,Completed
